country,year,visitors,gdp_growth,gdp_per_capita,inflation,political_stability,tur_gdp_growth,tur_gdp_per_capita,tur_inflation,tur_ppp_rate,tur_political_stability,covid,coup_2016,syria_conflict,russia_turkey_crisis,russia_ukraine_war,mena_tension_recent,visitors_yoy,baseline_visitors,visitors_vs_baseline,log_visitors,tur_currency_weakness,market_group
Azerbaijan,2003,190713.0,10.2,879.863,2.1,-0.988709,5.8,4750.989,25.3,0.591,-0.624468,0,0,0,0,0,0,,833310.6666666666,-77.11381749583587,12.158524959165415,,Former Soviet
Azerbaijan,2004,326937.0,9.3,1039.818,6.7,-1.12484,9.9,6040.164,8.6,0.646,-0.677982,0,0,0,0,0,0,71.42879614918752,833310.6666666666,-60.76649284860548,12.697522770767504,9.306260575296111,Former Soviet
Azerbaijan,2005,400703.0,26.4,1567.194,9.6,-1.149689,9.1,7405.476,8.1,0.671,-0.373772,0,0,0,0,0,0,22.562756739065936,833310.6666666666,-51.91433206983229,12.900975783494138,3.8699690402476783,Former Soviet
Azerbaijan,2006,382717.0,34.5,2453.261,8.3,-0.986625,7.1,8007.819,9.6,0.712,-0.338799,0,0,0,0,0,0,-4.488611265700526,833310.6666666666,-54.07271077773315,12.855051091644864,6.11028315946347,Former Soviet
Azerbaijan,2007,425026.0,25.0,3813.751,16.7,-0.586899,5.1,9790.887,8.8,0.736,-0.58333,0,0,0,0,0,0,11.054904799107423,833310.6666666666,-48.99549267740082,12.959905622505937,3.370786516853941,Former Soviet
Azerbaijan,2008,467547.0,10.8,5564.444,20.8,-0.280887,0.9,11089.025,10.4,0.809,-0.604511,0,0,0,0,0,0,10.004329146922775,833310.6666666666,-43.89283388508167,13.055255157416957,9.918478260869579,Former Soviet
Azerbaijan,2009,430241.0,9.3,4964.696,1.5,-0.351531,-4.9,9108.034,6.2,0.849,-0.552293,0,0,0,0,0,0,-7.9790908721476095,833310.6666666666,-48.36967565517782,12.972100795784112,4.944375772558707,Former Soviet
Azerbaijan,2010,477441.0,5.0,5880.509,5.7,-0.314501,8.5,10705.548,8.6,0.897,-0.548691,0,0,0,0,0,0,10.970595549935958,833310.6666666666,-42.705521590187246,13.076195871059307,5.653710247349819,Former Soviet
Azerbaijan,2011,565484.0,0.1,7238.602,7.9,-0.65709,11.0,11361.902,6.5,0.952,-0.696616,0,0,1,0,0,0,18.440603132114752,833310.6666666666,-32.14007421001851,13.245437280592508,6.131549609810483,Former Soviet
Azerbaijan,2012,585513.0,2.2,7545.553,1.1,-0.683857,4.8,11738.279,8.9,1.002,-0.919687,0,0,1,0,0,0,3.541921610514187,833310.6666666666,-29.736528833584273,13.28024366501851,5.252100840336138,Former Soviet
Azerbaijan,2013,624536.0,5.8,7926.6,2.4,-0.483764,8.5,12639.299,7.5,1.047,-1.032178,0,0,1,0,0,0,6.664753814176638,833310.6666666666,-25.053641459047682,13.34476425300319,4.491017964071853,Former Soviet
Azerbaijan,2014,651007.0,2.8,7938.578,1.4,-0.433564,4.6,12222.238,8.9,1.107,-0.799807,0,0,1,0,0,0,4.2385066673498395,833310.6666666666,-21.8770350553535,13.386275673821068,5.730659025787976,Former Soviet
Azerbaijan,2015,596278.0,1.1,5524.527,4.0,-0.494181,5.8,11099.8,7.7,1.183,-1.109349,0,0,1,1,0,0,-8.406822046460327,833310.6666666666,-28.444693695668523,13.298462280249808,6.865401987353215,Former Soviet
Azerbaijan,2016,585644.0,-3.1,3897.788,12.4,-0.504347,3.3,10978.312,7.8,1.268,-1.78017,0,1,0,0,0,0,-1.7833963352664406,833310.6666666666,-29.72080840598864,13.280467375418647,7.185122569737956,Former Soviet
Azerbaijan,2017,744560.0,0.2,4217.653,12.9,-0.455635,7.8,10756.742,11.2,1.384,-1.706232,0,0,0,0,0,0,27.135256230747686,833310.6666666666,-10.65036969005556,13.520548718859592,9.148264984227117,Former Soviet
Azerbaijan,2018,853830.0,1.5,4759.796,2.3,-0.356744,3.5,9917.054,16.3,1.633,-1.124112,0,0,0,0,0,0,14.675781669710975,833310.6666666666,2.462386976925779,13.657487389723142,17.9913294797688,Former Soviet
Azerbaijan,2019,901542.0,2.5,4841.145,2.6,-0.337312,1.3,9387.652,15.2,1.837,-1.192454,0,0,0,0,0,0,5.587997610765605,833310.6666666666,8.187982713129793,13.711861909558577,12.49234537660746,Former Soviet
Azerbaijan,2020,248387.0,-4.2,4280.429,2.8,-0.508772,1.8,8758.704,12.3,2.111,-1.039605,1,0,0,0,0,0,-72.4486490923329,833310.6666666666,-70.1927492427794,12.4227432927283,14.91562329885685,Former Soviet
Azerbaijan,2021,451964.0,5.6,5468.269,6.7,-0.488829,11.8,9836.039,19.6,2.726,-0.972106,1,0,0,0,0,0,81.95960336088444,833310.6666666666,-45.76284474937719,13.021357809624757,29.133112269066785,Former Soviet
Azerbaijan,2022,679352.0,4.7,7831.176,13.9,-0.542048,5.4,10881.992,72.3,4.975,-0.935034,0,0,0,0,1,0,50.31108672372135,833310.6666666666,-18.47554253475694,13.428894681638715,82.50183418928832,Former Soviet
Azerbaijan,2023,855362.0,1.4,7151.946,8.8,-0.400414,5.0,13516.335,53.9,8.074,-0.884477,0,0,0,0,1,1,25.90851281809725,833310.6666666666,2.646231977509794,13.65928005012674,62.29145728643217,Former Soviet
Azerbaijan,2024,953946.0,4.2,7262.047,2.2,-0.140406,3.3,15882.632,58.5,12.548,-0.97071,0,0,0,0,1,1,11.525412632312392,833310.6666666666,14.476633764438397,13.768362345054785,55.41243497646769,Former Soviet
Azerbaijan,2025,923044.0,1.4,7321.685,5.6,,3.6,18611.136,34.9,16.647,,0,0,0,0,1,1,-3.239386715809911,833310.6666666666,10.768292897566823,13.735432182988001,32.66656040803313,Former Soviet
Bulgaria,2003,1040985.0,5.2,2715.498,2.3,0.19524,5.8,4750.989,25.3,0.591,-0.624468,0,0,0,0,0,0,,2316069.0,-55.05380021061549,13.85567793827139,,Eastern Europe
Bulgaria,2004,1324106.0,6.5,3374.803,6.1,0.052069,9.9,6040.164,8.6,0.646,-0.677982,0,0,0,0,0,0,27.19741398771356,2316069.0,-42.82959618215174,14.096248072697387,9.306260575296111,Eastern Europe
Bulgaria,2005,1622600.0,7.1,3876.778,6.0,0.305388,9.1,7405.476,8.1,0.671,-0.373772,0,0,0,0,0,0,22.543059241480655,2316069.0,-29.941638180900487,14.299540358943101,3.8699690402476783,Eastern Europe
Bulgaria,2006,1196979.0,6.8,4481.825,7.4,0.320646,7.1,8007.819,9.6,0.712,-0.338799,0,0,0,0,0,0,-26.230802415875754,2316069.0,-48.318508645467816,13.995311440526566,6.11028315946347,Eastern Europe
Bulgaria,2007,1347616.0,6.7,5823.997,7.6,0.357501,5.1,9790.887,8.8,0.736,-0.58333,0,0,0,0,0,0,12.584765480430328,2316069.0,-41.81451416171107,14.113847663403387,3.370786516853941,Eastern Europe
Bulgaria,2008,1512243.0,6.1,7200.886,12.0,0.406927,0.9,11089.025,10.4,0.809,-0.604511,0,0,0,0,0,0,12.216165435851156,2316069.0,-34.706478952051945,14.229104537094173,9.918478260869579,Eastern Europe
Bulgaria,2009,1623640.0,-3.3,6892.389,2.5,0.383244,-4.9,9108.034,6.2,0.849,-0.552293,0,0,0,0,0,0,7.366342578540608,2316069.0,-29.89673451006857,14.300181100253406,4.944375772558707,Eastern Europe
Bulgaria,2010,1448923.0,1.6,6769.258,3.0,0.373648,8.5,10705.548,8.6,0.897,-0.548691,0,0,0,0,0,0,-10.760821364341844,2316069.0,-37.440421680010395,14.186331079794217,5.653710247349819,Eastern Europe
Bulgaria,2011,1488228.0,2.1,7878.437,3.4,0.308557,11.0,11361.902,6.5,0.952,-0.696616,0,0,1,0,0,0,2.712704539854771,2316069.0,-35.743365158810036,14.213096708443752,6.131549609810483,Eastern Europe
Bulgaria,2012,1498461.0,0.7,7457.235,2.4,0.391129,4.8,11738.279,8.9,1.002,-0.919687,0,0,1,0,0,0,0.6875962554124815,2316069.0,-35.301538943787946,14.219949139374146,5.252100840336138,Eastern Europe
Bulgaria,2013,1582896.0,-0.5,7708.802,0.4,0.170469,8.5,12639.299,7.5,1.047,-1.032178,0,0,1,0,0,0,5.634781285599022,2316069.0,-31.65592216812193,14.274766638663245,4.491017964071853,Eastern Europe
Bulgaria,2014,1695504.0,0.9,7938.159,-1.6,0.242071,4.6,12222.238,8.9,1.107,-0.799807,0,0,1,0,0,0,7.114049185796167,2316069.0,-26.793890855583314,14.343490599731128,5.730659025787976,Eastern Europe
Bulgaria,2015,1826177.0,3.4,7103.603,-1.1,0.182391,5.8,11099.8,7.7,1.183,-1.109349,0,0,1,1,0,0,7.707029886098771,2316069.0,-21.15187414537304,14.417735268626627,6.865401987353215,Eastern Europe
Bulgaria,2016,1696645.0,3.0,7596.346,-1.3,0.207304,3.3,10978.312,7.8,1.268,-1.78017,0,1,0,0,0,0,-7.09306929174992,2316069.0,-26.74462634748792,14.344163329639532,7.185122569737956,Eastern Europe
Bulgaria,2017,1850800.0,2.7,8409.665,1.2,0.406139,7.8,10756.742,11.2,1.384,-1.706232,0,0,0,0,0,0,9.085872412909012,2316069.0,-20.08873656182091,14.431128536014981,9.148264984227117,Eastern Europe
Bulgaria,2018,2379262.0,2.3,9451.816,2.6,0.592909,3.5,9917.054,16.3,1.633,-1.124112,0,0,0,0,0,0,28.553166198400692,2316069.0,2.7284592989241574,14.68230091352805,17.9913294797688,Eastern Europe
Bulgaria,2019,2718145.0,3.8,9855.906,2.5,0.578817,1.3,9387.652,15.2,1.837,-1.192454,0,0,0,0,0,0,14.243198100923738,2316069.0,17.36027726289675,14.815460220320306,12.49234537660746,Eastern Europe
Bulgaria,2020,1268457.0,-3.1,10206.626,1.2,0.421047,1.8,8758.704,12.3,2.111,-1.039605,1,0,0,0,0,0,-53.3337257578238,2316069.0,-45.23233116111825,14.053311759141828,14.91562329885685,Eastern Europe
Bulgaria,2021,1381218.0,7.8,12346.576,2.8,0.406398,11.8,9836.039,19.6,2.726,-0.972106,1,0,0,0,0,0,8.889619435266628,2316069.0,-40.36369382777456,14.138476276559016,29.133112269066785,Eastern Europe
Bulgaria,2022,2875588.0,4.1,14069.465,13.0,0.326973,5.4,10881.992,72.3,4.975,-0.935034,0,0,0,0,1,0,108.1921897919083,2316069.0,24.158131730963106,14.871767733040999,82.50183418928832,Eastern Europe
Bulgaria,2023,2904113.0,1.7,15861.735,8.6,0.314469,5.0,13516.335,53.9,8.074,-0.884477,0,0,0,0,1,1,0.9919710334025611,2316069.0,25.38974443334805,14.881638566015507,62.29145728643217,Eastern Europe
Bulgaria,2024,2923525.0,3.4,17610.302,2.6,0.039927,3.3,15882.632,58.5,12.548,-0.97071,0,0,0,0,1,1,0.6684312903802336,2316069.0,26.22788872006836,14.888300637955176,55.41243497646769,Eastern Europe
Bulgaria,2025,2813955.0,3.1,20920.692,3.5,,3.6,18611.136,34.9,16.647,,0,0,0,0,1,1,-3.747872858963064,2316069.0,21.497027938286806,14.850101525057392,32.66656040803313,Eastern Europe
France,2003,453658.0,1.0,29675.139,2.2,0.343467,5.8,4750.989,25.3,0.591,-0.624468,0,0,0,0,0,0,,732431.6666666666,-38.06138911707349,13.025098889182724,,Western Europe
France,2004,540606.0,2.5,33876.29,2.3,0.390091,9.9,6040.164,8.6,0.646,-0.677982,0,0,0,0,0,0,19.16597965868563,732431.6666666666,-26.190247554379354,13.200446011542027,9.306260575296111,Western Europe
France,2005,679140.0,2.0,34964.765,1.9,0.462245,9.1,7405.476,8.1,0.671,-0.373772,0,0,0,0,0,0,25.625686729337072,732431.6666666666,-7.275991616965404,13.428582570854521,3.8699690402476783,Western Europe
France,2006,619366.0,2.9,36685.03,1.9,0.597182,7.1,8007.819,9.6,0.712,-0.338799,0,0,0,0,0,0,-8.801425332037581,732431.6666666666,-15.437025979670448,13.336451653183824,6.11028315946347,Western Europe
France,2007,739442.0,2.5,41762.59,1.6,0.651256,5.1,9790.887,8.8,0.736,-0.58333,0,0,0,0,0,0,19.38692146485277,732431.6666666666,0.9571313819946914,13.513651126684541,3.370786516853941,Western Europe
France,2008,877408.0,0.3,45753.56,3.2,0.638837,0.9,11089.025,10.4,0.809,-0.604511,0,0,0,0,0,0,18.65812328756007,732431.6666666666,19.793837422831253,13.68472738552087,9.918478260869579,Western Europe
France,2009,935047.0,-2.7,41943.313,0.1,0.508425,-4.9,9108.034,6.2,0.849,-0.552293,0,0,0,0,0,0,6.569235748933222,732431.6666666666,27.663377015830836,13.74835207438714,4.944375772558707,Western Europe
France,2010,923037.0,1.8,40988.558,1.7,0.740135,8.5,10705.548,8.6,0.897,-0.548691,0,0,0,0,0,0,-1.2844274138091416,732431.6666666666,26.02363360404498,13.73542459935543,5.653710247349819,Western Europe
France,2011,1132458.0,2.5,44197.638,2.3,0.588087,11.0,11361.902,6.5,0.952,-0.696616,0,0,1,0,0,0,22.688256267083553,732431.6666666666,54.61619855322113,13.939901049558905,6.131549609810483,Western Europe
France,2012,1029216.0,0.2,41150.451,2.2,0.615243,4.8,11738.279,8.9,1.002,-0.919687,0,0,1,0,0,0,-9.116629490895022,732431.6666666666,40.52041259821737,13.844307905324076,5.252100840336138,Western Europe
France,2013,1047250.0,0.9,42951.716,1.0,0.491642,8.5,12639.299,7.5,1.047,-1.032178,0,0,1,0,0,0,1.7522075055187658,732431.6666666666,42.98262181454926,13.861678238809281,4.491017964071853,Western Europe
France,2014,1038932.0,1.0,43277.417,0.6,0.387786,4.6,12222.238,8.9,1.107,-0.799807,0,0,1,0,0,0,-0.7942707089997558,732431.6666666666,41.84695273051639,13.853703820393863,5.730659025787976,Western Europe
France,2015,852053.0,1.0,36775.676,0.1,0.173566,5.8,11099.8,7.7,1.183,-1.109349,0,0,1,1,0,0,-17.98760650360177,732431.6666666666,16.3320810360011,13.655404010449475,6.865401987353215,Western Europe
France,2016,561982.0,0.7,37081.496,0.3,-0.041533,3.3,10978.312,7.8,1.268,-1.78017,0,1,0,0,0,0,-34.04377427225771,732431.6666666666,-23.271750038115048,13.239225099893154,7.185122569737956,Western Europe
France,2017,580220.0,2.3,38756.651,1.2,0.229972,7.8,10756.742,11.2,1.384,-1.706232,0,0,0,0,0,0,3.245299671519719,732431.6666666666,-20.781688394139152,13.271162620947447,9.148264984227117,Western Europe
France,2018,737990.0,1.6,41539.756,2.1,0.104352,3.5,9917.054,16.3,1.633,-1.124112,0,0,0,0,0,0,27.191410154768892,732431.6666666666,0.758887632293348,13.511685553355305,17.9913294797688,Western Europe
France,2019,879085.0,2.1,40487.302,1.3,0.204067,1.3,9387.652,15.2,1.837,-1.192454,0,0,0,0,0,0,19.118822748275722,732431.6666666666,20.022800761845815,13.686636872788453,12.49234537660746,Western Europe
France,2020,316741.0,-7.6,39230.928,0.5,0.127089,1.8,8758.704,12.3,2.111,-1.039605,1,0,0,0,0,0,-63.96924074463789,732431.6666666666,-56.75487360595641,12.665839684204338,14.91562329885685,Western Europe
France,2021,617350.0,6.8,43848.345,2.1,0.124153,11.8,9836.039,19.6,2.726,-0.972106,1,0,0,0,0,0,94.90687975348943,732431.6666666666,-15.71227349991694,13.33319140299589,29.133112269066785,Western Europe
France,2022,990212.0,2.8,41095.77,5.9,0.019838,5.4,10881.992,72.3,4.975,-0.935034,0,0,0,0,1,0,60.39718150157933,732431.6666666666,35.195137657893014,13.805674340599914,82.50183418928832,Western Europe
France,2023,1032476.0,1.6,44749.675,5.7,-0.018772,5.0,13516.335,53.9,8.074,-0.884477,0,0,0,0,1,1,4.268176915650379,732431.6666666666,40.96550531448895,13.847470358995109,62.29145728643217,Western Europe
France,2024,1091203.0,1.1,46053.562,2.3,-0.241365,3.3,15882.632,58.5,12.548,-0.97071,0,0,0,0,1,1,5.6879772508029225,732431.6666666666,48.98359118825648,13.902791315334417,55.41243497646769,Western Europe
France,2025,1104237.0,0.9,48929.949,0.9,,3.6,18611.136,34.9,16.647,,0,0,0,0,1,1,1.1944615254906754,732431.6666666666,50.76314286429451,13.914665156693074,32.66656040803313,Western Europe
Georgia,2003,164515.0,11.2,1034.533,4.8,-1.612001,5.8,4750.989,25.3,0.591,-0.624468,0,0,0,0,0,0,,2174069.6666666665,-92.43285518755992,12.010757030440761,,Former Soviet
Georgia,2004,229382.0,5.8,1338.086,5.7,-0.907028,9.9,6040.164,8.6,0.646,-0.677982,0,0,0,0,0,0,39.429231377078075,2174069.6666666665,-89.44918815082436,12.343144015036488,9.306260575296111,Former Soviet
Georgia,2005,357405.0,9.6,1682.527,8.2,-0.777785,9.1,7405.476,8.1,0.671,-0.373772,0,0,0,0,0,0,55.81213870312405,2174069.6666666665,-83.5605544072568,12.786624871536858,3.8699690402476783,Former Soviet
Georgia,2006,541488.0,9.4,2052.257,9.2,-0.812438,7.1,8007.819,9.6,0.712,-0.338799,0,0,0,0,0,0,51.50543501070215,2174069.6666666665,-75.09334644136672,13.202076184512812,6.11028315946347,Former Soviet
Georgia,2007,619893.0,12.6,2700.417,9.2,-0.493822,5.1,9790.887,8.8,0.736,-0.58333,0,0,0,0,0,0,14.479545253080396,2174069.6666666665,-71.48697626831645,13.33730216148236,3.370786516853941,Former Soviet
Georgia,2008,824609.0,2.4,3419.915,10.0,-0.816645,0.9,11089.025,10.4,0.809,-0.604511,0,0,0,0,0,0,33.02440905123949,2174069.6666666665,-62.07071867828829,13.622664613578106,9.918478260869579,Former Soviet
Georgia,2009,984606.0,-3.7,2890.71,1.7,-0.743173,-4.9,9108.034,6.2,0.849,-0.552293,0,0,0,0,0,0,19.402771495339,2174069.6666666665,-54.71138689361227,13.799996840132886,4.944375772558707,Former Soviet
Georgia,2010,1097198.0,6.9,3269.917,7.1,-0.560988,8.5,10705.548,8.6,0.897,-0.548691,0,0,0,0,0,0,11.435233992073979,2174069.6666666665,-49.53252801313175,13.908270215222196,5.653710247349819,Former Soviet
Georgia,2011,1142171.0,7.9,4100.982,8.5,-0.622573,11.0,11361.902,6.5,0.952,-0.696616,0,0,1,0,0,0,4.098895550301762,2174069.6666666665,-47.46391904951221,13.948441395291558,6.131549609810483,Former Soviet
Georgia,2012,1393971.0,6.6,4518.061,-0.9,-0.500627,4.8,11738.279,8.9,1.002,-0.919687,0,0,1,0,0,0,22.045735708576043,2174069.6666666665,-35.88195349152411,14.147667066642883,5.252100840336138,Former Soviet
Georgia,2013,1755484.0,5.1,4710.606,-0.5,-0.225994,8.5,12639.299,7.5,1.047,-1.032178,0,0,1,0,0,0,25.93404023469641,2174069.6666666665,-19.253553512314614,14.378255160336614,4.491017964071853,Former Soviet
Georgia,2014,1736134.0,4.1,4833.664,3.1,-0.024803,4.6,12222.238,8.9,1.107,-0.799807,0,0,1,0,0,0,-1.1022601174377034,2174069.6666666665,-20.14358938819654,14.367171360163612,5.730659025787976,Former Soviet
Georgia,2015,1895646.0,3.4,4090.214,4.0,-0.090598,5.8,11099.8,7.7,1.183,-1.109349,0,0,1,1,0,0,9.187770068439427,2174069.6666666665,-12.806565996275188,14.455070235504076,6.865401987353215,Former Soviet
Georgia,2016,2192582.0,3.4,4142.174,2.1,-0.061468,3.3,10978.312,7.8,1.268,-1.78017,0,1,0,0,0,0,15.664106061996797,2174069.6666666665,0.8515059851654572,14.600590402757154,7.185122569737956,Former Soviet
Georgia,2017,2435022.0,5.2,4420.41,6.0,-0.112559,7.8,10756.742,11.2,1.384,-1.706232,0,0,0,0,0,0,11.057283148361163,2174069.6666666665,12.002942561331608,14.70546634936561,9.148264984227117,Former Soviet
Georgia,2018,2085732.0,6.1,4800.794,2.6,-0.094857,3.5,9917.054,16.3,1.633,-1.124112,0,0,0,0,0,0,-14.344428920970731,2174069.6666666665,-4.063239923774287,14.55063043073787,17.9913294797688,Former Soviet
Georgia,2019,2001455.0,5.4,4738.796,4.9,-0.134771,1.3,9387.652,15.2,1.837,-1.192454,0,0,0,0,0,0,-4.0406437643954245,2174069.6666666665,-7.9397026375573,14.50938497402437,12.49234537660746,Former Soviet
Georgia,2020,417466.0,-6.3,4308.286,5.2,-0.127194,1.8,8758.704,12.3,2.111,-1.039605,1,0,0,0,0,0,-79.1418742864566,2174069.6666666665,-80.79794744387982,12.941958382831116,14.91562329885685,Former Soviet
Georgia,2021,297083.0,10.6,5055.161,9.6,-0.201768,11.8,9836.039,19.6,2.726,-0.972106,1,0,0,0,0,0,-28.836599866815504,2174069.6666666665,-86.33516650570382,12.601766840022268,29.133112269066785,Former Soviet
Georgia,2022,1521215.0,11.0,6773.539,11.9,-0.100035,5.4,10881.992,72.3,4.975,-0.935034,0,0,0,0,1,0,412.050504404493,2174069.6666666665,-30.029151166422295,14.235019915623965,82.50183418928832,Former Soviet
Georgia,2023,1638642.0,7.8,8237.416,2.5,-0.120909,5.0,13516.335,53.9,8.074,-0.884477,0,0,0,0,1,1,7.719290172658044,2174069.6666666665,-24.627898308686515,14.30937840799813,62.29145728643217,Former Soviet
Georgia,2024,1468900.0,9.7,9254.313,1.1,-0.612759,3.3,15882.632,58.5,12.548,-0.97071,0,0,0,0,1,1,-10.358699459674536,2174069.6666666665,-32.43546779932994,14.200024379319506,55.41243497646769,Former Soviet
Georgia,2025,1331181.0,7.5,10346.094,3.9,,3.6,18611.136,34.9,16.647,,0,0,0,0,1,1,-9.375655252229564,2174069.6666666665,-38.7700854112464,14.101577076110685,32.66656040803313,Former Soviet
Germany,2003,3288904.0,-0.5,31074.429,1.1,0.728501,5.8,4750.989,25.3,0.591,-0.624468,0,0,0,0,0,0,,4371500.666666667,-24.764874792805713,15.006064936542108,,Western Europe
Germany,2004,3970364.0,1.2,35000.452,1.8,0.705215,9.9,6040.164,8.6,0.646,-0.677982,0,0,0,0,0,0,20.719972367694517,4371500.666666667,-9.176177639074679,15.194368336117748,9.306260575296111,Western Europe
Germany,2005,4117952.0,0.9,35592.346,2.0,0.993342,9.1,7405.476,8.1,0.671,-0.373772,0,0,0,0,0,0,3.717241038856889,4371500.666666667,-5.800037241215872,15.23086651035818,3.8699690402476783,Western Europe
Germany,2006,3729334.0,3.9,37530.238,1.8,1.036469,7.1,8007.819,9.6,0.712,-0.338799,0,0,0,0,0,0,-9.437166824674016,4371500.666666667,-14.689844875543123,15.131740223398822,6.11028315946347,Western Europe
Germany,2007,4192512.0,2.9,43021.701,2.3,1.060542,5.1,9790.887,8.8,0.736,-0.58333,0,0,0,0,0,0,12.419858344680312,4371500.666666667,-4.094444455458557,15.24881063492943,3.370786516853941,Western Europe
Germany,2008,4396948.0,0.9,47146.711,2.8,1.008294,0.9,11089.025,10.4,0.809,-0.604511,0,0,0,0,0,0,4.87621740856079,4371500.666666667,0.5821189397813065,15.296421221847849,9.918478260869579,Western Europe
Germany,2009,4481571.0,-5.6,43173.674,0.2,1.030191,-4.9,9108.034,6.2,0.849,-0.552293,0,0,0,0,0,0,1.9245849621146283,4371500.666666667,2.517907275472586,15.315484212563796,4.944375772558707,Western Europe
Germany,2010,4370248.0,4.1,43220.097,1.2,0.930089,8.5,10705.548,8.6,0.897,-0.548691,0,0,0,0,0,0,-2.484017323389498,4371500.666666667,-0.028655300826530006,15.290330316033602,5.653710247349819,Western Europe
Germany,2011,4815156.0,3.8,47621.991,2.5,0.895856,11.0,11361.902,6.5,0.952,-0.696616,0,0,1,0,0,0,10.180383355818702,4371500.666666667,10.148810835516286,15.387279001443428,6.131549609810483,Western Europe
Germany,2012,5025660.0,0.5,44768.64,2.1,0.966803,4.8,11738.279,8.9,1.002,-0.919687,0,0,1,0,0,0,4.371696368715772,4371500.666666667,14.96418239899615,15.430067346568222,5.252100840336138,Western Europe
Germany,2013,5048199.0,0.4,47282.485,1.6,0.956709,8.5,12639.299,7.5,1.047,-1.032178,0,0,1,0,0,0,0.44847840880599676,4371500.666666667,15.479771934916009,15.434542103979268,4.491017964071853,Western Europe
Germany,2014,5251870.0,2.2,49108.051,0.8,1.067265,4.6,12222.238,8.9,1.107,-0.799807,0,0,1,0,0,0,4.034527957396294,4371500.666666667,20.13883561876768,15.47409476162323,5.730659025787976,Western Europe
Germany,2015,5593065.0,1.7,42109.327,0.7,0.831144,5.8,11099.8,7.7,1.183,-1.109349,0,0,1,1,0,0,6.49663834024834,4371500.666666667,27.94382127510444,15.537037995406138,6.865401987353215,Western Europe
Germany,2016,3928954.0,2.2,43189.577,0.3,0.794534,3.3,10978.312,7.8,1.268,-1.78017,0,1,0,0,0,0,-29.753113900875462,4371500.666666667,-10.123449598009904,15.183883790658367,7.185122569737956,Western Europe
Germany,2017,3594136.0,2.8,45881.456,1.7,0.702224,7.8,10756.742,11.2,1.384,-1.706232,0,0,0,0,0,0,-8.521810130635277,4371500.666666667,-17.782558575232223,15.09481418645555,9.148264984227117,Western Europe
Germany,2018,4496173.0,1.1,49384.527,1.9,0.823901,3.5,9917.054,16.3,1.633,-1.124112,0,0,0,0,0,0,25.097464314093855,4371500.666666667,2.8519344463098895,15.318737148463066,17.9913294797688,Western Europe
Germany,2019,5024193.0,1.0,48177.607,1.4,0.727172,1.3,9387.652,15.2,1.837,-1.192454,0,0,0,0,0,0,11.743765197646972,4371500.666666667,14.930624128922322,15.429775401997407,12.49234537660746,Western Europe
Germany,2020,1178352.0,-4.1,47953.683,0.4,0.684053,1.8,8758.704,12.3,2.111,-1.039605,1,0,0,0,0,0,-76.54644238388136,4371500.666666667,-73.04467985135845,13.979627410103383,14.91562329885685,Western Europe
Germany,2021,3014611.0,3.9,53151.541,3.2,0.660305,11.8,9836.039,19.6,2.726,-0.972106,1,0,0,0,0,0,155.83280717476612,4371500.666666667,-31.03944778078497,14.918981358260552,29.133112269066785,Western Europe
Germany,2022,5689999.0,1.8,50943.628,8.7,0.52848,5.4,10881.992,72.3,4.975,-0.935034,0,0,0,0,1,0,88.74737072212633,4371500.666666667,30.16122914922732,15.554220630355573,82.50183418928832,Western Europe
Germany,2023,6198262.0,-0.9,54793.074,6.0,0.50602,5.0,13516.335,53.9,8.074,-0.884477,0,0,0,0,1,1,8.932567474967911,4371500.666666667,41.78796876922966,15.639779488136956,62.29145728643217,Western Europe
Germany,2024,6626348.0,-0.5,56086.903,2.5,0.124267,3.3,15882.632,58.5,12.548,-0.97071,0,0,0,0,1,1,6.906548964854986,4371500.666666667,51.58062425854979,15.706564380837115,55.41243497646769,Western Europe
Germany,2025,6755350.0,0.2,60438.79,2.3,,3.6,18611.136,34.9,16.647,,0,0,0,0,1,1,1.9468038805085408,4371500.666666667,54.53160173371432,15.725845341505668,32.66656040803313,Western Europe
Greece,2003,382990.0,5.8,18036.4,3.5,0.605747,5.8,4750.989,25.3,0.591,-0.624468,0,0,0,0,0,0,,714741.6666666666,-46.415604705662886,12.855764158161346,,Eastern Europe
Greece,2004,473559.0,5.4,21468.468,3.0,0.472425,9.9,6040.164,8.6,0.646,-0.677982,0,0,0,0,0,0,23.64787592365336,714741.6666666666,-33.74403339201809,13.068031787858507,9.306260575296111,Eastern Europe
Greece,2005,566194.0,1.2,22101.329,3.5,0.560758,9.1,7405.476,8.1,0.671,-0.373772,0,0,0,0,0,0,19.561448520670076,714741.6666666666,-20.783406592125353,13.246692054641583,3.8699690402476783,Eastern Europe
Greece,2006,407167.0,6.4,24452.035,3.3,0.512213,7.1,8007.819,9.6,0.712,-0.338799,0,0,0,0,0,0,-28.087016111085596,714741.6666666666,-43.03298394524828,12.916978699677063,6.11028315946347,Eastern Europe
Greece,2007,433337.0,3.5,28476.246,3.0,0.525963,5.1,9790.887,8.8,0.736,-0.58333,0,0,0,0,0,0,6.427338168368268,714741.6666666666,-39.37152117898075,12.979270995266319,3.370786516853941,Eastern Europe
Greece,2008,562226.0,0.1,31740.794,4.2,0.291748,0.9,11089.025,10.4,0.809,-0.604511,0,0,0,0,0,0,29.74336370999937,714741.6666666666,-21.33857221140505,13.239659183272442,9.918478260869579,Eastern Europe
